key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19
WRTWLFH,1909-05-31,0,Arkansas State,regular,,Alexandria,2,,Argenta,10,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,0,0,0,0,0,2,0,,,,,,,,,,,0,3,2,1,3,0,1,0,x,,,,,,,,,,
WHWTGTN,1909-05-31,0,Arkansas State,regular,,Texarkana,2,,Fort Smith,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",1,0,0,1,0,0,0,0,0,,,,,,,,,,,2,0,0,0,0,0,0,0,1,,,,,,,,,,
DCBXBHJ,1909-05-31,0,Arkansas State,regular,,Jonesboro,1,,Helena,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,4,0,0,0,0,0,x,,,,,,,,,,
FPLJVZH,1909-05-31,0,Arkansas State,regular,,Monroe,2,,Hot Springs,8,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,0,0,0,0,0,0,2,,,,,,,,,,,5,0,0,1,0,0,0,2,x,,,,,,,,,,
CPBYLFZ,1909-05-31,1,Southern Association,regular,,Mobile,1,,Atlanta,4,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,3,0,0,0,,,,,,,,,,
WSQLKRL,1909-05-31,2,Southern Association,regular,,Mobile,5,,Atlanta,7,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,0,0,0,5,0,,,,,,,,,,,,,1,1,0,0,5,0,x,,,,,,,,,,,,
RXMZRZF,1909-05-31,1,Southern Association,regular,,Little Rock,2,,Birmingham,1,,,1:55,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,0,0,0,2,0,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
VZQNGTC,1909-05-31,2,Southern Association,regular,,Little Rock,1,,Birmingham,5,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,3,1,0,1,0,0,x,,,,,,,,,,
MVTGHJL,1909-05-31,1,Southern Association,regular,,New Orleans,,,Montgomery,,,,,,postponed,wet grounds,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGXHZJK,1909-05-31,2,Southern Association,regular,,New Orleans,3,,Montgomery,5,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,2,0,0,0,0,1,0,,,,,,,,,,,0,0,2,0,0,3,0,0,x,,,,,,,,,,
PNXYLTR,1909-05-31,1,Southern Association,regular,,Memphis,,,Nashville,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFKGKDN,1909-05-31,2,Southern Association,regular,,Memphis,0,,Nashville,1,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 1, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,x,,,,,,,,,,
BSPTRGS,1909-06-01,0,Arkansas State,regular,,Alexandria,2,,Argenta,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",2,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
YRJPPXC,1909-06-01,0,Arkansas State,regular,,Texarkana,1,,Fort Smith,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,3,x,,,,,,,,,,
CHKJJYK,1909-06-01,0,Arkansas State,regular,,Jonesboro,,,Helena,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMVMCGZ,1909-06-01,0,Arkansas State,regular,,Monroe,2,,Hot Springs,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
XDVBQWD,1909-06-01,0,Southern Association,regular,,Memphis,0,,Atlanta,2,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,,,,,
YXBBDKL,1909-06-01,0,Southern Association,regular,,Mobile,3,,Birmingham,1,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",1,0,0,0,0,0,0,2,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
QZBZWXJ,1909-06-01,0,Southern Association,regular,,Little Rock,2,,Montgomery,4,,,1:35,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",1,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,3,0,0,1,0,x,,,,,,,,,,
YGMZMHZ,1909-06-01,0,Southern Association,regular,,New Orleans,6,,Nashville,3,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 2, 1909",0,0,1,0,0,1,0,0,1,3,,,,,,,,,,1,0,0,0,0,2,0,0,0,0,,,,,,,,,
NTJWDVT,1909-06-02,0,Arkansas State,regular,,Alexandria,2,,Argenta,7,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 3, 1909",0,0,0,2,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,3,0,2,x,,,,,,,,,,
ZYDRXBB,1909-06-02,1,Arkansas State,regular,,Jonesboro,1,,Helena,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 3, 1909",0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
JSFQJGY,1909-06-02,2,Arkansas State,regular,,Jonesboro,1,,Helena,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 3, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,,,,,
GKWDQWT,1909-06-02,0,Southern Association,regular,,Memphis,5,,Atlanta,2,,,1:35,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 3, 1909",0,0,2,0,2,0,0,0,1,,,,,,,,,,,1,0,0,0,1,0,0,0,0,,,,,,,,,,
NSMZBQK,1909-06-02,0,Southern Association,regular,,Mobile,1,,Birmingham,0,,,1:54,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 3, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
HQNCHFM,1909-06-02,0,Southern Association,regular,,Little Rock,,,Montgomery,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSLTGBT,1909-06-02,0,Southern Association,regular,,New Orleans,,,Nashville,,,,,,postponed,wet grounds,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWRLDNZ,1909-06-03,0,Arkansas State,regular,,Monroe,0,,Argenta,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 4, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,2,0,2,x,,,,,,,,,,
XBWPWLM,1909-06-03,0,Arkansas State,regular,,Alexandria,8,,Hot Springs,6,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 4, 1909",4,0,0,0,1,1,0,0,0,0,2,,,,,,,,,4,0,0,0,0,0,1,1,0,0,0,,,,,,,,
LCXBMVV,1909-06-03,0,Southern Association,regular,,Memphis,,,Atlanta,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 4, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QZGGVNT,1909-06-03,0,Southern Association,regular,,Mobile,,,Birmingham,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 4, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPTWWPK,1909-06-03,0,Southern Association,regular,,Little Rock,,,Montgomery,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 4, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHDNQNM,1909-06-03,0,Southern Association,regular,,New Orleans,,,Nashville,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 4, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBBTWNB,1909-06-04,0,Arkansas State,regular,,Monroe,8,,Argenta,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",0,0,4,3,0,0,0,1,0,,,,,,,,,,,0,0,0,1,0,0,0,1,2,,,,,,,,,,
NZXDLYD,1909-06-04,0,Arkansas State,regular,,Helena,4,,Fort Smith,7,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",1,0,2,1,0,0,0,0,0,,,,,,,,,,,3,0,2,0,0,0,0,2,x,,,,,,,,,,
SCVHPSG,1909-06-04,0,Arkansas State,regular,,Alexandria,1,,Hot Springs,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SZFWNFJ,1909-06-04,0,Arkansas State,regular,,Jonesboro,5,,Texarkana,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",1,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,
CGVVVQP,1909-06-04,1,Southern Association,regular,,Memphis,3,,Atlanta,4,,,1:59,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",0,2,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,2,0,0,2,0,x,,,,,,,,,,
FXLPRVH,1909-06-04,2,Southern Association,regular,,Memphis,4,,Atlanta,8,,,1:52,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",0,2,0,0,1,1,0,0,0,,,,,,,,,,,0,4,2,2,0,0,0,0,x,,,,,,,,,,
TCZZBVZ,1909-06-04,1,Southern Association,regular,,Mobile,2,,Birmingham,3,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",1,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,3,x,,,,,,,,,,
QSZLLDF,1909-06-04,2,Southern Association,regular,,Mobile,10,,Birmingham,1,,,2:20,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",0,0,3,0,2,3,1,0,1,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
LTSTGVH,1909-06-04,1,Southern Association,regular,,Little Rock,1,,Montgomery,0,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,x,,,,,,,,,,
BRKKWMY,1909-06-04,2,Southern Association,regular,,Little Rock,,,Montgomery,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGTFSZJ,1909-06-04,1,Southern Association,regular,,New Orleans,2,,Nashville,3,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",0,1,0,0,0,0,1,0,0,,,,,,,,,,,0,1,1,1,0,0,0,0,x,,,,,,,,,,
NNFVSZC,1909-06-04,2,Southern Association,regular,,New Orleans,0,,Nashville,5,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 5, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,2,2,x,,,,,,,,,,
LPQWCJQ,1909-06-05,0,Arkansas State,regular,Pine Bluff,Monroe,5,,Argenta,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",1,1,1,0,0,0,1,0,1,,,,,,,,,,,0,0,1,0,1,0,0,2,0,,,,,,,,,,
JQMLBFX,1909-06-05,0,Arkansas State,regular,,Helena,10,,Fort Smith,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",3,0,3,0,1,0,1,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
LVBFGWV,1909-06-05,0,Arkansas State,regular,,Alexandria,2,,Hot Springs,8,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",1,0,0,0,0,0,0,1,0,,,,,,,,,,,0,2,0,5,0,1,0,0,x,,,,,,,,,,
VSLBHLV,1909-06-05,0,Arkansas State,regular,,Jonesboro,1,,Texarkana,6,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,2,2,0,0,1,0,0,x,,,,,,,,,,
XLHYLZV,1909-06-05,0,Southern Association,regular,,Little Rock,2,,Atlanta,3,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",0,1,0,0,0,0,0,1,0,,,,,,,,,,,1,0,0,0,0,0,2,0,x,,,,,,,,,,
RCFTMBF,1909-06-05,0,Southern Association,regular,,New Orleans,3,,Birmingham,1,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",0,0,0,1,0,0,0,2,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
SMHBXMJ,1909-06-05,0,Southern Association,regular,,Memphis,1,,Montgomery,1,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
TTKWGYQ,1909-06-05,0,Southern Association,regular,,Mobile,4,,Nashville,2,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 6, 1909",4,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,,,,,
GPWVPYY,1909-06-06,0,Arkansas State,regular,,Helena,10,,Fort Smith,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 7, 1909",0,0,0,2,0,0,0,2,6,,,,,,,,,,,0,0,0,0,2,1,1,0,0,,,,,,,,,,
DDNTSXQ,1909-06-06,0,Arkansas State,regular,,Argenta,3,,Hot Springs,8,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 7, 1909",1,0,2,0,0,0,0,0,0,,,,,,,,,,,0,0,1,2,0,1,3,1,x,,,,,,,,,,
DXKPMCG,1909-06-06,0,Arkansas State,regular,,Alexandria,2,,Monroe,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 7, 1909",1,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,2,0,0,0,x,,,,,,,,,,
BPRVRWZ,1909-06-06,0,Arkansas State,regular,,Jonesboro,1,,Texarkana,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090531.txt,"(Memphis) Commercial Appeal, June 7, 1909",0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,1,0,0,0,0,x,,,,,,,,,,
TPLVKDC,1909-06-06,0,Southern Association,regular,,Montgomery,3,,Memphis,1,,,2:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 7, 1909",0,0,0,1,0,0,0,0,0,0,2,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
LSVGTSY,1909-06-06,0,Southern Association,regular,,Birmingham,4,,New Orleans,3,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090531.txt,"(Memphis) Commercial Appeal, June 7, 1909",0,3,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,3,,,,,,,,,,
WJRBWGC,1909-06-07,0,Arkansas State,regular,,Jonesboro,2,,Fort Smith,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 8, 1909",0,0,0,0,0,1,0,1,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
CDWGPGG,1909-06-07,0,Arkansas State,regular,,Helena,4,,Texarkana,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 8, 1909",0,0,0,1,1,2,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
TRZHYQY,1909-06-07,0,Southern Association,regular,,Little Rock,1,,Atlanta,10,,,1:47,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 8, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,3,0,0,1,1,0,5,x,,,,,,,,,,
HTFLYCB,1909-06-07,0,Southern Association,regular,,New Orleans,9,,Birmingham,3,,,2:15,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 8, 1909",0,0,0,3,2,0,4,0,0,,,,,,,,,,,0,0,0,0,1,0,0,2,0,,,,,,,,,,
HCJYFVC,1909-06-07,0,Southern Association,regular,,Montgomery,6,,Memphis,0,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 8, 1909",0,0,0,0,0,0,1,5,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
VYQVFBR,1909-06-07,0,Southern Association,regular,,Mobile,3,,Nashville,1,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 8, 1909",0,0,0,3,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
FHQXYVQ,1909-06-08,0,Arkansas State,regular,,Jonesboro,10,,Fort Smith,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 9, 1909",0,3,2,0,0,2,1,2,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
FWTYDXK,1909-06-08,0,Arkansas State,regular,,Hot Springs,2,,Monroe,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 9, 1909",1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,
BSDCVLM,1909-06-08,0,Arkansas State,regular,,Helena,5,,Texarkana,9,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 9, 1909",2,0,0,3,0,0,0,0,0,,,,,,,,,,,5,0,0,3,1,0,0,0,x,,,,,,,,,,
TZFDVXL,1909-06-08,0,Southern Association,regular,,Little Rock,1,,Atlanta,6,,,1:16,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 9, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,4,0,0,1,1,x,,,,,,,,,,
RWFTFJB,1909-06-08,0,Southern Association,regular,,New Orleans,4,,Birmingham,10,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 9, 1909",0,0,0,0,0,1,3,0,0,,,,,,,,,,,1,0,0,0,0,0,7,2,x,,,,,,,,,,
SWRBZGB,1909-06-08,0,Southern Association,regular,,Montgomery,,,Memphis,,,,,,postponed,large floral parade in Memphis occurring on same date and time as scheduled contest - decision made June 6 to move game to June 9 double-header,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 9, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XCJVBML,1909-06-08,0,Southern Association,regular,,Mobile,6,,Nashville,0,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 9, 1909",0,0,0,0,0,3,0,3,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
HCMJVYZ,1909-06-09,0,Arkansas State,regular,,Jonesboro,1,,Fort Smith,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FCMMGSK,1909-06-09,0,Arkansas State,regular,,Hot Springs,4,,Monroe,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",0,1,1,1,0,0,0,1,0,,,,,,,,,,,0,0,0,2,0,0,0,1,0,,,,,,,,,,
DFWPMDY,1909-06-09,0,Arkansas State,regular,,Helena,1,,Texarkana,0,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
JDHBTNZ,1909-06-09,0,Southern Association,regular,,Little Rock,12,,Atlanta,7,,,1:52,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",1,0,0,4,1,0,5,1,0,,,,,,,,,,,1,0,0,1,1,0,4,0,0,,,,,,,,,,
GWMSBYH,1909-06-09,0,Southern Association,regular,,New Orleans,5,,Birmingham,8,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",0,0,0,0,0,0,1,4,0,,,,,,,,,,,0,1,3,0,0,3,0,1,x,,,,,,,,,,
QMDKRRM,1909-06-09,1,Southern Association,regular,,Montgomery,6,,Memphis,4,,,2:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",0,0,1,1,0,0,0,2,0,0,0,2,,,,,,,,2,0,0,2,0,0,0,0,0,0,0,0,,,,,,,
YXRGNMJ,1909-06-09,2,Southern Association,regular,,Montgomery,5,,Memphis,4,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",1,0,0,0,0,3,1,,,,,,,,,,,,,2,2,0,0,0,0,0,,,,,,,,,,,,
VPTQZKQ,1909-06-09,0,Southern Association,regular,,Mobile,0,,Nashville,1,,,1:10,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 10, 1909",0,0,0,0,0,,,,,,,,,,,,,,,0,1,0,0,0,,,,,,,,,,,,,,
THMWLMW,1909-06-10,0,Arkansas State,regular,,Hot Springs,4,,Monroe,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090607.txt,"(Memphis) Commercial Appeal, June 11, 1909",0,0,1,0,0,0,1,0,0,2,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,,,,,,,,,
PYVTCQQ,1909-06-10,0,Southern Association,regular,,New Orleans,,,Atlanta,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 11, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDMQKHR,1909-06-10,0,Southern Association,regular,,Birmingham,4,,Memphis,0,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090607.txt,"(Memphis) Commercial Appeal, June 11, 1909",0,2,0,0,0,0,2,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
