game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,TOTALS,,Superior,,,39,10,,14,,,,,,,,,,,9,,,,,,,,,,27,15,3,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Bemis,,Winnipeg,cf,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,3,1,1,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Snyder,,Winnipeg,p,10,3,0,,0,,,,,,,,,,,,,,,,5,7,1,,,1,4,1,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Curtis [Win],,Winnipeg,lf,2,0,0,,0,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Cline,C.,Winnipeg,lf,3,3,3,,1,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Jude,,Winnipeg,rf,4,5,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Baker,,Winnipeg,2b,5,3,0,,2,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Kline,,Winnipeg,3b,6,3,0,,0,,,,,,,,,1,,,,,,,,,,,,1,1,0,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Hennessey,,Winnipeg,1b,7,2,0,,0,,,,,,,,,,1,,,,,,,,,,,6,1,1,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,Dean,,Winnipeg,ss,8,4,1,,0,,,,,,,,,,,,,,,,,,,,,3,1,1,,,
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,O'Donnell,,Winnipeg,c,9,2,1,,0,,,,,,,,,,,,,,,,,,,,,6,2,0,,,3
e59e21ba-598e-58f1-a2f0-d50b5a85292a,1915-05-11,0,TOTALS,,Winnipeg,,,30,5,,6,,,,,,,,,,,11,,,,,,,,,,27,11,4,,,
1762d8cf-19de-5223-a658-be3524b5123b,1915-05-12,0,TOTALS,,Fargo-Moorhead,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762d8cf-19de-5223-a658-be3524b5123b,1915-05-12,0,TOTALS,,Fort William-Port Arthur,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Burgwold,,Superior,3b,1,3,0,,3,,1,,,,,,,,1,,,,,,,,,,,1,2,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Connolly,,Superior,p,10,1,0,,0,,,,,,,,,,,,,3,,,,,,,,0,2,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Berger,,Superior,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,McGee,,Superior,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Curtis,,Superior,1b,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,11,0,0,1,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Swalm,,Superior,lf,4,5,1,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Glass,,Superior,rf,5,5,2,,1,1,,,,,,,1,,,,,,,,,,,,,2,1,0,1,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Bassey,,Superior,cf,6,3,3,,1,1,,,,,,,3,,,,,,,,,,,,,2,1,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Girth,,Superior,ss,7,3,1,,0,,,,,,,,2,,,,,,,,,,,,,1,0,1,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Kurke,,Superior,c,8,4,1,,1,,1,,,,,,1,,,,,,,,,,,,,9,3,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Ryan,,Superior,p,9,3,0,,1,,,,,,,,,,,,,6,,11,4,5,,1,1,0,2,1,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,TOTALS,,Superior,,,37,8,,9,,,,,,,,,,,10,,,,,,,,,,27,12,2,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Bemis,,Winnipeg,cf,1,4,3,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Cline,C.,Winnipeg,lf,2,5,0,,2,,1,,,,,,,,,,,,,,,,,,,0,0,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Jude,,Winnipeg,rf,3,3,2,,1,,,,,,,,1,,1,,,,,,,,,,,1,0,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Baker,,Winnipeg,2b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,4,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Kline,F.,Winnipeg,3b,5,4,0,,1,,,,,,,,1,,,,,,,,,,,,,0,2,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Hennessey,,Winnipeg,1b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,14,1,0,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Dean,,Winnipeg,ss,7,3,0,,1,,,,,,,,1,,,,,,,,,,,,,2,3,2,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Nelson,,Winnipeg,c,8,3,1,,1,,,,,,,,,,,,,,,,,,,,,6,1,1,,,2
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,Foster,,Winnipeg,p,9,4,1,,1,,,,,,,,,,,,,,,,7,,,2,,0,5,4,,,
2588bc34-9a60-5aec-8e53-7ad2c434399f,1915-05-12,0,TOTALS,,Winnipeg,,,34,7,,11,,,,,,,,,,,7,,,,,,,,,,27,16,7,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Brammell,,Duluth,rf-1b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Leahy,,Duluth,p,10,2,0,,0,,,,,,,,,,,,,4.2,,,5,2,1,1,,0,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Houston,,Duluth,p,11,1,0,,0,,,,,,,,,,,,,3.1,,,2,4,,,,2,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Croake,,Duluth,1b,2,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Boly,,Duluth,rf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Collins,,Duluth,3b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Williams,,Duluth,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Wolfe,,Duluth,ss,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,4,2,1,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Ford,,Duluth,cf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,O'Brien,,Duluth,2b,8,3,1,,1,1,,,,,,,,,,,,,,,,,,,,2,1,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Sweeley,,Duluth,c,9,3,0,,1,,,,,,,,,,,,,,,,,,,,,9,4,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,TOTALS,,Duluth,,,31,1,,3,,,,,,,,,,,4,,,,,,,,,,24,9,2,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Pfeiffer,,St. Boniface,ss,1,4,0,,1,,,,,,,,,,1,,,,,,,,,,,1,4,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Adams,,St. Boniface,1b,2,3,0,,0,,,,,,,,1,,1,,,,,,,,,,,11,1,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Lane,,St. Boniface,lf,3,2,1,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Miller,H.,St. Boniface,cf,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Nagle,,St. Boniface,2b,5,3,1,,1,,1,,,,,,,,,,,,,,,,,,,1,2,1,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Murphy,,St. Boniface,3b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,McLennan,,St. Boniface,rf,7,2,2,,1,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Spellman,,St. Boniface,c,8,4,1,,2,,,1,,,,,,,,,,,,,,,,,,8,0,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,Stevenson,,St. Boniface,p,9,4,0,,1,,1,,,,,,,,,,,,,,1,7,,,,1,4,0,,,
8d0ee592-424f-5010-b22e-76fc1ed2070e,1915-05-12,0,TOTALS,,St. Boniface,,,29,5,,7,,,,,,,,,,,10,,,,,,,,,,27,12,2,,,
e9a56972-6196-5836-a84f-c9df74635e1b,1915-05-12,0,TOTALS,,Grand Forks,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9a56972-6196-5836-a84f-c9df74635e1b,1915-05-12,0,TOTALS,,Virginia,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59097351-008e-5701-b388-1246f824b5a1,1915-05-13,0,Christianson,,Grand Forks,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59097351-008e-5701-b388-1246f824b5a1,1915-05-13,0,Wolfe,,Grand Forks,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59097351-008e-5701-b388-1246f824b5a1,1915-05-13,0,TOTALS,,Grand Forks,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,2,,,
59097351-008e-5701-b388-1246f824b5a1,1915-05-13,0,Sorenson,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59097351-008e-5701-b388-1246f824b5a1,1915-05-13,0,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59097351-008e-5701-b388-1246f824b5a1,1915-05-13,0,TOTALS,,Virginia,,,,4,,11,,,,,,,,,,,,,,,,,,,,,,,2,,,
722466e3-dfa9-5775-bd24-bbc57d48e1aa,1915-05-13,0,Bell,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722466e3-dfa9-5775-bd24-bbc57d48e1aa,1915-05-13,0,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722466e3-dfa9-5775-bd24-bbc57d48e1aa,1915-05-13,0,TOTALS,,Fargo-Moorhead,,,,6,,8,,,,,,,,,,,,,,,,,,,,,,,3,,,
722466e3-dfa9-5775-bd24-bbc57d48e1aa,1915-05-13,0,Hewitt,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722466e3-dfa9-5775-bd24-bbc57d48e1aa,1915-05-13,0,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722466e3-dfa9-5775-bd24-bbc57d48e1aa,1915-05-13,0,TOTALS,,Fort William-Port Arthur,,,,11,,18,,,,,,,,,,,,,,,,,,,,,,,3,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Burgwald,,Superior,3b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,McGee,,Superior,2b,2,3,0,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Curtis,,Superior,1b,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,10,2,0,1,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Swalm,,Superior,lf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Glass,,Superior,rf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,3,0,1,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Bassey,,Superior,cf,6,3,1,,0,,,,,,,,,,1,,,,,,,,,,,0,1,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Girth,,Superior,ss,7,4,0,,1,,,,,,,,,,1,,,,,,,,,,,3,6,2,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Berger,,Superior,c,8,1,0,,0,,,,,,,,,,1,,,,,,,,,,,5,2,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Williams,,Superior,p,9,3,0,,0,,,,,,,,,,,,,,,,7,3,,,,0,4,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,TOTALS,,Superior,,,29,1,,4,,,,,,,,,,,6,,,,,,,,,,24,19,2,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Bemis,,Winnipeg,cf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Cline,C.,Winnipeg,lf,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Jude,,Winnipeg,rf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Baker,,Winnipeg,2b,4,4,2,,2,2,,,,,,,,,,,,,,,,,,,,1,3,0,1,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Mitchell,,Winnipeg,ss,5,2,0,,1,,1,,,,,,,,1,,,,,,,,,,,3,3,0,1,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Kline,F.,Winnipeg,3b,6,4,1,,2,,,,,,,,,,2,,,,,,,,,,,1,2,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Hennessey,,Winnipeg,1b,7,2,0,,0,,,,,,,,,1,,,,,,,,,,,,14,0,0,1,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,O'Donnell,,Winnipeg,c,8,3,0,,2,1,,,,,,,,,,,,,,,,,,,,3,2,1,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,Patterson,,Winnipeg,p,9,2,1,,0,,,,,,,,,,,,,,,,4,3,,,,1,5,0,,,
ace3795b-92c1-5255-8ee5-a945bd1269dc,1915-05-13,0,TOTALS,,Winnipeg,,,27,4,,7,,,,,,,,,,,8,,,,,,,,,,27,15,1,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Brammell,,Duluth,rf,1,3,2,,1,1,,,,,,,,,1,,,,,,,,,,,1,0,1,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Boley,,Duluth,p,10,0,0,,0,,,,,,,,,,,,,,,1,,,,,,0,2,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Croake,,Duluth,1b,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,7,0,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Collins,,Duluth,3b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,3,0,1,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Williams,,Duluth,lf,4,3,1,,2,,,,,,,,,,1,,,,,,,,,,,0,0,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Wolfe,,Duluth,ss,5,4,1,,2,,1,,,,,,,,,,,,,,,,,,,0,3,1,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Ford,,Duluth,cf,6,3,1,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,O'Brien,,Duluth,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Sweely,,Duluth,c,8,3,0,,2,,1,,,,,,,,,,,,,,,,,,,8,1,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Bryant,,Duluth,p,9,4,0,,0,,,,,,,,,,,,,8,,8,4,8,1,,,0,2,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,TOTALS,,Duluth,,,33,7,,10,,,,,,,,,,,8,,,,,,,,,,24,10,3,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Pfeffer,,St. Boniface,ss,1,4,2,,1,1,,,,,,,,,,,,,,,,,,,,3,3,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Garvey,,St. Boniface,p,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Stevenson,,St. Boniface,ph,11,0,0,,0,,,,,,,,1,,,,,,,,,,,,,0,0,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Adams,,St. Boniface,1b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,6,1,1,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Lane,,St. Boniface,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Miller,H.,St. Boniface,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Nagle,,St. Boniface,2b,5,4,0,,2,1,,,,,,,,,1,,,,,,,,,,,3,1,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Murphy,,St. Boniface,3b,6,3,2,,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,McLennan,,St. Boniface,rf,7,4,0,,2,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Spellman,,St. Boniface,c,8,3,1,,2,,,,,,,,,,,,,,,,,,,,,6,2,0,,,1
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,Shannon,,St. Boniface,p,9,2,0,,0,,,,,,,,,,,,,8,,10,5,3,,1,,0,0,0,,,
beb5567a-1c51-5434-9ea7-9ee817871246,1915-05-13,0,TOTALS,,St. Boniface,,,31,5,,9,,,,,,,,,,,6,,,,,,,,,,24,9,2,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,McCabe,,Virginia,rf,1,5,1,,1,,,,,,,,,,1,,,,,,,,,,,2,0,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Wright,,Virginia,p,10,5,0,,0,,,,,,,,,,,,,,,,,6,,,,2,5,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Fortman,,Virginia,2b,2,5,1,,2,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Sundheim,,Virginia,ss,3,5,2,,2,1,,,,,,,,,1,,,,,,,,,,,3,2,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Greisch,,Virginia,lf,4,5,3,,2,,,,,,,,,,3,,,,,,,,,,,0,0,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Brokaw,,Virginia,cf,5,5,4,,3,,,,,,,,,,1,,,,,,,,,,,0,0,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Frankenoff,,Virginia,1b,6,3,1,,0,,,,,,,,,,,,,,,,,,,,,12,1,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Watkins,,Virginia,3b,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Carver,,Virginia,3b,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Cronin,,Virginia,c,9,4,0,,2,,,,,,,,1,,,,,,,,,,,,,6,3,1,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,TOTALS,,Virginia,,,41,12,,11,,,,,,,,,,,7,,,,,,,,,,27,13,2,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Bemis,,Winnipeg,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Cline,C.,Winnipeg,lf,2,4,0,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Jude,,Winnipeg,rf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Baker,,Winnipeg,2b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Mitchell,,Winnipeg,ss,5,4,0,,1,,1,,,,,,,,,,,,,,,,,,,1,2,1,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Kline,,Winnipeg,3b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,2,1,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Hennessey,,Winnipeg,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,11,0,1,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,O'Donnell,,Winnipeg,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,7,0,2,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,Horton,,Winnipeg,p,9,3,0,,0,,,,,,,,,,,,,,,,3,8,,2,,0,5,1,,,
1a95cbec-83d5-51f7-9bf7-74cb1b55caac,1915-05-14,0,TOTALS,,Winnipeg,,,32,0,,4,,,,,,,,,,,5,,,,,,,,,,26,11,6,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Wertze,,Fort William-Port Arthur,3b,1,4,1,,1,,1,,,,,,,,,,,,,,,,,,,1,5,1,1,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Sullivan,,Fort William-Port Arthur,lf,2,3,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Fortier,,Fort William-Port Arthur,cf,3,4,1,,3,,1,,,,,,,,,,,,,,,,,,,2,0,1,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,DeRose,,Fort William-Port Arthur,rf,4,3,0,,1,,,,,,,,1,,,,,,,,,,,,,2,0,1,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Wines,,Fort William-Port Arthur,3b,5,4,0,,1,1,,,,,,,,,,,,,,,,,,,,2,2,0,1,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Dancey,,Fort William-Port Arthur,1b,6,3,0,,0,,,,,,,,,1,,,,,,,,,,,,14,0,0,1,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Weidel,,Fort William-Port Arthur,ss,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,4,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Fusner,,Fort William-Port Arthur,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Hawkins,,Fort William-Port Arthur,p,9,3,0,,0,,,,,,,,,,,,,,,,2,2,,,,0,4,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,TOTALS,,Fort William-Port Arthur,,,30,3,,8,,,,,,,,,,,5,,,,,,,,,,27,16,3,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Pfeffer,,St. Boniface,ss,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Garvey,,St. Boniface,p,10,0,0,,0,,,,,,,,,,,,,4,,2,4,1,,,,0,1,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Mueller,,St. Boniface,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Adams,,St. Boniface,1b,2,3,0,,1,,,,,,,,1,,,,,,,,,,,,,7,0,0,1,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Lane,,St. Boniface,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,1,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Miller,H.,St. Boniface,cf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Nagle,,St. Boniface,2b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,
2870f3e5-5ad4-57c5-9178-6bb5d5233774,1915-05-14,0,Murphy,,St. Boniface,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
